time_period,time_identifier,quarter,geographic_level,country_code,country_name,region_code,region_name,gender,age,population,number_NEET,conf_interval_plus_minus_NEET,lower_bound_number_NEET,upper_bound_number_NEET,percent_NEET,percent_conf_interval_plus_minus_NEET,lower_bound_percent_NEET,upper_bound_percent_NEET,percent_annual_change_NEET,percent_annual_change_conf_interval_plus_minus_NEET,lower_bound_percent_annual_change_NEET,upper_bound_percent_annual_change_NEET,number_NET,conf_interval_plus_minus_NET,lower_bound_number_NET,upper_bound_number_NET,percent_NET,percent_conf_interval_plus_minus_NET,lower_bound_percent_NET,upper_bound_percent_NET,percent_annual_change_NET,percent_annual_change_conf_interval_plus_minus_NET,lower_bound_percent_annual_change_NET,upper_bound_percent_annual_change_NET,employment_rate_NET,number_ILO_unemployed_less_6months,conf_interval_plus_minus_ILO_unemployed_less_6months,lower_bound_number_ILO_unemployed_less_6months,upper_bound_number_ILO_unemployed_less_6months,number_ILO_unemployed_more_6months,conf_interval_plus_minus_ILO_unemployed_more_6months,lower_bound_number_ILO_unemployed_more_6months,upper_bound_number_ILO_unemployed_more_6months,number_inactive_wants_a_job,conf_interval_plus_minus_inactive_wants_a_job,lower_bound_number_inactive_wants_a_job,upper_bound_number_inactive_wants_a_job,number_inactive_does_not_want_a_job,conf_interval_plus_minus_inactive_does_not_want_a_job,lower_bound_number_inactive_does_not_want_a_job,upper_bound_number_inactive_does_not_want_a_job,number_reason_inactive_looking_after_family_or_home,conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,lower_bound_number_reason_inactive_looking_after_family_or_home,upper_bound_number_reason_inactive_looking_after_family_or_home,number_reason_inactive_long-term_or_temporary_sick,conf_interval_plus_minus_reason_inactive_long-term_or_temporary_sick,lower_bound_number_reason_inactive_long-term_or_temporary_sick,upper_bound_number_reason_inactive_long-term_or_temporary_sick,number_reason_inactive_other,conf_interval_plus_minus_reason_inactive_other,lower_bound_number_reason_inactive_other,upper_bound_number_reason_inactive_other,percent_ILO_unemployed_less_6months,percent_conf_interval_plus_minus_ILO_unemployed_less_6months,lower_bound_percent_ILO_unemployed_less_6months,upper_bound_percent_ILO_unemployed_less_6months,percent_ILO_unemployed_more_6months,percent_conf_interval_plus_minus_ILO_unemployed_more_6months,lower_bound_percent_ILO_unemployed_more_6months,upper_bound_percent_ILO_unemployed_more_6months,percent_inactive_wants_a_job,percent_conf_interval_plus_minus_inactive_wants_a_job,lower_bound_percent_inactive_wants_a_job,upper_bound_percent_inactive_wants_a_job,percent_inactive_does_not_want_a_job,percent_conf_interval_plus_minus_inactive_does_not_want_a_job,lower_bound_percent_inactive_does_not_want_a_job,upper_bound_percent_inactive_does_not_want_a_job,percent_reason_inactive_looking_after_family_or_home,percent_conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,lower_bound_percent_reason_inactive_looking_after_family_or_home,upper_bound_percent_reason_inactive_looking_after_family_or_home,percent_reason_inactive_long-term_or_temporary_sick,percent_conf_interval_plus_minus_reason_inactive_long-term_or_temporary_sick,lower_bound_percent_reason_inactive_long-term_or_temporary_sick,upper_bound_percent_reason_inactive_long-term_or_temporary_sick,percent_reason_inactive_other,percent_conf_interval_plus_minus_reason_inactive_other,lower_bound_percent_reason_inactive_other,upper_bound_percent_reason_inactive_other
2021,Calendar year,Q4,National,E92000001,England,,,Male,16-17,643200,20386.5965227623,8140.82657954002,12245.7699432223,28527.4231023024,3.16955791709613,1.26567577418222,1.90388214291392,4.43523369127835,0.251543191096134,1.79215178219855,-1.54060859110241,2.04369497329468,30570.5965227623,9887.0797986181,20683.5167241442,40457.6763213804,4.75289125042947,1.53717036670057,3.21572088372889,6.29006161713004,0.480873511429467,2.16492483998689,-1.68405132855742,2.64579835141635,33.3130561990086,5473,4268.22485509288,1204.77514490712,9741.22485509288,0,0,0,0,8728.75990452733,5376.49700848047,3352.26289604686,14105.2569130078,6184.83661823501,4534.7794002143,1650.05721802071,10719.6160184493,0,0,0,0,3638.65045159441,3485.20587759713,153.444573997279,7123.85632919153,11274.9460711679,6098.27757055504,5176.66850061288,17373.223641723,26.8460701318595,20.2491291740155,6.59694095784396,47.095199305875,0,0,0,0,42.8161703930392,22.6093297668477,20.2068406261915,65.4255001598869,30.3377594751013,21.0057228442239,9.33203663087744,51.3434823193252,0,0,0,0,17.8482487134708,17.4965884848427,0.351660228628048,35.3448371983135,55.3056811546697,22.717377458316,32.5883036963538,78.0230586129857
2021,Calendar year,Q4,National,E92000001,England,,,Female,16-17,602644,17606.2022956711,7534.67438690933,10071.5279087618,25140.8766825804,2.92149300344334,1.2502695433638,1.67122346007954,4.17176254680714,-0.00743925055665917,1.84275952865151,-1.85019877920817,1.83532027809485,22695.2022956711,8517.29202212816,14177.9102735429,31212.4943177992,3.765938480375,1.4133206374125,2.3526178429625,5.17925911778749,-0.205425183625005,2.11083240995488,-2.31625759357989,1.90540722632988,22.4232414133215,3164,3233.2945412033,-69.2945412032964,6397.2945412033,0,0,0,0,1164,1964.38571819778,-800.385718197777,3128.38571819778,13278.2022956711,6567.52579642558,6710.67649924551,19845.7280920967,1040,1856.99916962979,-816.999169629792,2896.99916962979,4509.13072640917,3855.54393157877,653.586794830401,8364.67465798795,8893.07156926191,5394.70532108905,3498.36624817287,14287.776890351,17.9709397112741,17.4869912850796,0.483948426194494,35.4579309963536,0,0,0,0,6.61130651830689,11.3171384248924,-4.70583190658553,17.9284449431993,75.4177537704191,19.6107142106822,55.8070395597369,95.0284679811013,5.90700926034293,10.7376265184074,-4.83061725806449,16.6446357787503,25.6110355355729,19.8798753847602,5.73116015081268,45.4909109203331,50.5110154928101,22.7715793618751,27.739436130935,73.2825948546852
2021,Calendar year,Q4,National,E92000001,England,,,Total,16-18,1814710,85366.7988184334,16949.9175751713,68416.8812432621,102316.716393605,4.70415652189239,0.934028995000377,3.77012752689201,5.63818551689277,-1.32000877910761,1.43331180008638,-2.75332057919399,0.113303020978772,203071.798818433,25237.1948981923,177834.603920241,228308.993716626,11.1903168450294,1.39070126346316,9.79961558156626,12.5810181084926,-0.340652074970578,2.01591459334902,-2.3565666683196,1.67526251837844,57.9622580214794,27257,9737.30648599943,17519.6935140006,36994.3064859994,6333,4720.97530406949,1612.02469593051,11053.9753040695,16832.7599045273,7674.32485377628,9158.43505075104,24507.0847583036,34944.0389139061,11001.4643444737,23942.5745694324,45945.5032583798,1865,2565.08789865015,-700.087898650146,4430.08789865015,12870.7811780036,6718.04592412697,6152.73525387661,19588.8271021305,37041.0176404298,11320.0774801519,25720.940160278,48361.0951205817,31.9292750545477,10.2858374252365,21.6434376293112,42.2151124797842,7.41857500533627,5.78212019510346,1.63645481023281,13.2006952004397,19.7181575712226,8.77822625779443,10.9399313134282,28.4963838290171,40.9339923688934,10.8486525300999,30.0853398387935,51.7826448989933,2.18469009710282,3.22524920163764,-1.04055910453482,5.40993929874046,15.077033877513,7.89469709012202,7.18233678739099,22.971730967635,43.3904259655002,10.9346991604783,32.4557268050219,54.3251251259784
2021,Calendar year,Q4,National,E92000001,England,,,Male,16-18,911565,44270.5965227623,12237.1114396112,32033.4850831512,56507.7079623735,4.85654852070476,1.34242883827387,3.51411968243089,6.19897735897862,-2.08194687429524,2.08917784689834,-4.17112472119358,0.00723097260309968,102768.596522762,18004.7781538774,84763.818368885,120773.37467664,11.2738637971798,1.97515022558757,9.29871357159226,13.2490140227674,-1.50214964282017,2.88508592894856,-4.38723557176873,1.38293628612839,56.9220578847189,16990,7699.15431091949,9290.84568908051,24689.1543109195,3016,3269.09696228899,-253.096962288991,6285.09696228899,13488.7599045273,6873.54169825624,6615.21820627108,20362.3016027836,10775.836618235,6152.83163922552,4623.00497900949,16928.6682574605,0,0,0,0,5405.65045159441,4370.83310322343,1034.81734837098,9776.48355481783,18858.9460711679,8103.09453038122,10755.8515407867,26962.0406015491,38.3776170516798,15.3815005705729,22.9961164811069,53.7591176222527,6.81264820646653,7.96942386246975,-1.15677565600323,14.7820720689363,30.4688912370808,14.5582228095914,15.9106684274894,45.0271140466721,24.3408435047729,13.5734115994841,10.7674319052888,37.914255104257,0,0,0,0,12.2104757472943,10.3556675466198,1.85480820067448,22.5661432939141,42.5992589945594,15.6404855359437,26.9587734586157,58.239744530503
2021,Calendar year,Q4,National,E92000001,England,,,Female,16-18,903145,41096.2022956711,11730.7207375424,29365.4815581287,52826.9230332135,4.55034377599069,1.29887457025643,3.25146920573426,5.84921834624712,-0.507344844009314,1.9500124205991,-2.45735726460842,1.44266757658979,100303.202295671,17686.0281619582,82617.1741337129,117989.230457629,11.1059909865715,1.95827117040543,9.14771981616606,13.0642621569769,0.89107465657149,2.80630037804513,-1.91522572147364,3.69737503461662,59.028025671076,10267,5967.27108547997,4299.72891452003,16234.27108548,3317,3404.94744350407,-87.9474435040656,6721.94744350407,3344,3418.72600639555,-74.7260063955487,6762.72600639555,24168.2022956711,9083.82596092231,15084.3763347488,33252.0282565934,1865,2555.21360155374,-690.213601553737,4420.21360155374,7465.13072640917,5096.27718266068,2368.85354374849,12561.4079090699,18182.0715692619,7905.73306010397,10276.3385091579,26087.8046293659,24.982843733669,13.3299117064042,11.6529320272648,38.3127554400732,8.07130541195871,8.38732507276976,-0.316019660811054,16.4586304847285,8.1370049133524,8.41838198750579,-0.281377074153386,16.5553869008582,58.8088459410199,15.1547699071267,43.6540760338932,73.9636158481465,4.5381322258978,6.40884215004199,-1.87070992414419,10.9469743759398,18.1650135764382,11.871713556019,6.29330002041923,30.0367271324572,44.2427050520363,15.2931772711301,28.9495277809061,59.5358823231664
2021,Calendar year,Q4,National,E92000001,England,,,Total,16-24,5647080,591334.798818433,48793.4728034098,542541.326015024,640128.271621843,10.4715144608972,0.864047840714312,9.60746662018289,11.3355623016115,-1.3065653591028,1.26938652674844,-2.57595188585125,-0.0371788323543594,2245364.56473762,77991.063836622,2167373.500901,2323355.62857424,39.7615150615473,1.38108657636552,38.3804284851817,41.1426016379128,-2.82490745845275,1.98550970056737,-4.81041715902012,-0.839397757885378,73.6641965360519,141725,24926.9027287297,116798.09727127,166651.90272873,89895,19945.6235304498,69949.3764695502,109840.62353045,110147.759904527,22038.1360994763,88109.623805051,132185.896004004,249567.038913906,32752.3813350768,216814.657578829,282319.420248983,63212,16765.6254298451,46446.3745701549,79977.6254298451,145866.781178004,25278.9982889335,120587.78288907,171145.779466937,150636.01764043,25677.7956158273,124958.222024602,176313.813256257,23.9669642786431,4.00279384219076,19.9641704364523,27.9697581208339,15.2020480072579,3.36666012324949,11.8353878840084,18.5687081305074,18.6269707320823,3.65062229140969,14.9763484406726,22.277593023492,42.2040169820167,4.63106914498021,37.5729478370365,46.8350861269969,10.6897142069613,2.89727240583168,7.7924418011296,13.586986612793,24.66737649627,4.0421141207733,20.6252623754967,28.7094906170433,25.4738970108678,4.08561504292,21.3882819679478,29.5595120537878
2021,Calendar year,Q4,Regional,E92000001,England,E12000001,North East,Total,16-24,286404.430593432,33528,10653.0293430705,22874.9706569295,44181.0293430705,11.7065228113021,3.71957560886799,7.98694720243411,15.4260984201701,-2.02857357869791,5.64148319556508,-7.67005677426298,3.61290961686717,121210.405602691,16371.2651618778,104839.140440813,137581.670764568,42.3214142852266,5.71613544104623,36.6052788441803,48.0375497262728,-2.40406922477342,8.37927482336273,-10.7833440481362,5.97520559858932,72.3390084924724,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000002,North West,Total,16-24,734974.02739502,71475.9167267809,17353.141032277,54122.7756945039,88829.0577590579,9.72495817030626,2.36105500132869,7.36390316897756,12.0860131716349,-3.03498012969374,3.63469124653792,-6.66967137623166,0.599711116844173,271758.208104738,28272.3175715252,243485.890533213,300030.525676264,36.9752124531441,3.84670974996644,33.1285027031777,40.8219222031106,-3.97509362685586,5.60226407385392,-9.57735770070978,1.62717044699806,73.6987091483789,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,16-24,607909.243272322,66628.9587272694,16849.5682792334,49779.390448036,83478.5270065028,10.9603463781224,2.77172431011802,8.18862206800441,13.7320706882404,-1.57744506187758,4.21146913971058,-5.78891420158816,2.63402407783301,260872.606794937,26696.114850808,234176.491944129,287568.721645745,42.9130844253465,4.39146388153356,38.521620543813,47.3045483068801,-4.70026210465347,6.49260897179965,-11.1928710764531,1.79234686714618,74.4591969444902,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000004,East Midlands,Total,16-24,481984.139973403,55221.1875902863,14969.6489343371,40251.5386559492,70190.8365246234,11.4570549133284,3.10583848986466,8.35121642346372,14.562893403193,0.0449794133283756,4.29801559742725,-4.25303618409888,4.34299501075563,211604.564633486,23324.6344200011,188279.930213485,234929.199053487,43.9028065622996,4.83929500694529,39.0635115553543,48.7421015692449,1.19674359229958,6.69190191793845,-5.49515832563888,7.88864551023803,73.9035933908452,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000005,West Midlands,Total,16-24,597533.869596964,59354.0843345567,15216.2323689423,44137.8519656144,74570.316703499,9.93317489677882,2.54650541888206,7.38666947789676,12.4796803156609,-2.69401517322118,3.97746489272212,-6.6714800659433,1.28344971950094,229393.954908656,24740.9046034156,204653.05030524,254134.859512071,38.3901175448652,4.14050246559301,34.2496150792722,42.5306200104582,-3.79358521513483,6.14662378248795,-9.94020899762278,2.35303856735311,74.1256981430956,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000006,East of England,Total,16-24,570594.919920383,61465.5884134458,14948.4104551167,46517.1779583291,76413.9988685625,10.7721934191111,2.61979382101798,8.15239959809312,13.3919872401291,-1.9800640008889,3.76094758505332,-5.74101158594222,1.78088358416442,251037.379282555,23933.6350691682,227103.744213387,274971.014351723,43.9957263057272,4.19450545975904,39.8012208459681,48.1902317654862,-4.41774869427283,5.82568121914129,-10.2434299134141,1.40793252486846,75.5153640509196,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000007,London,Total,16-24,931026.543722932,94519,22766.7874688148,71752.2125311852,117285.787468815,10.1521273090715,2.44534246873096,7.70678484034052,12.5974697778024,-1.98403008092853,3.6625404723851,-5.64657055331363,1.67851039145658,323798.955620706,35902.1727655932,287896.782855113,359701.128386299,34.7787029063552,3.85619217922937,30.9225107271259,38.6348950855846,-1.84555309364478,5.57251934749939,-7.41807244114417,3.72696625385461,70.8093561269177,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000008,South East,Total,16-24,891448.481498047,85920,17738.4350187208,68181.5649812792,103658.435018721,9.6382462680978,1.98984410057124,7.64840216752655,11.628090368669,1.7254234470978,2.69380805310265,-0.968384606004851,4.41923150020045,351196.954304241,29369.8067517115,321827.14755253,380566.761055953,39.3962143178558,3.29461627466756,36.1015980431882,42.6908305925233,-1.01819825214424,4.66378269951876,-5.681980951663,3.64558444737452,75.5350953512064,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000009,South West,Total,16-24,545204.344027498,63222.0630260944,14709.8182526367,48512.2447734577,77931.8812787311,11.5960306843971,2.69803760989381,8.89799307450326,14.2940682942909,-1.03059710560294,3.96297829941604,-4.99357540501898,2.93238119381311,224491.535485613,22610.7816740811,201880.753811532,247102.317159694,41.1756688927428,4.14721231071862,37.0284565820242,45.3228812034614,-4.60539926725719,6.01305818316442,-10.6184574504216,1.40765891590723,71.8376628814381,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,National,E92000001,England,,,Male,16-24,2881890,339103.596522762,36830.225658825,302273.370863937,375933.822181587,11.7667085323438,1.27798859980169,10.4887199325421,13.0446971321455,-1.74069786765622,1.87505982088732,-3.61575768854353,0.134361953231102,1220574.30799324,56479.5772383261,1164094.73075492,1277053.88523157,42.3532580352908,1.95981030637277,40.393447728918,44.3130683416636,-3.6057877447092,2.80054757542443,-6.40633532013363,-0.805240169284777,72.2177015932536,86685,19523.6966224472,67161.3033775528,106208.696622447,61114,16467.8876876508,44646.1123123492,77581.8876876508,76191.7599045273,18338.2430314394,57853.516873088,94530.0029359667,115112.836618235,22383.7172264639,92729.1193917711,137496.553844699,9211,6451.78939768023,2759.21060231977,15662.7893976802,88135.6504515944,19681.2717019755,68454.3787496189,107816.92215357,93957.9460711679,20299.768787814,73658.177283354,114257.714858982,25.5629845536543,5.46897231950068,20.0940122341536,31.031956873155,18.0222211225936,4.8190085981664,13.2032125244272,22.84122972076,22.468579126206,5.23277603022266,17.2358030959834,27.7013551564287,33.946215197546,5.9367669955648,28.0094482019812,39.8829821931108,2.7162790647022,2.03804021997486,0.678238844727333,4.75431928467706,25.9907743106695,5.49867447404508,20.4920998366244,31.4894487847146,27.7077409483804,5.6111506371611,22.0965903112193,33.3188915855415
2021,Calendar year,Q4,National,E92000001,England,,,Female,16-24,2765190,252231.202295671,31972.5504844278,220258.651811243,284203.752780099,9.12165899253473,1.15625148667642,7.9654075058583,10.2779104792112,-0.83913421146527,1.69721791759962,-2.53635212906489,0.858083706134351,1024790.25674438,53632.3950881137,971157.861656267,1078422.65183249,37.0603921157093,1.93955551293451,35.1208366027748,38.9999476286438,-1.98186285429073,2.80322691037081,-4.78508976466155,0.821364056080082,75.3870413349776,55040,15510.3311320561,39529.6688679439,70550.3311320561,28781,11270.1225255574,17510.8774744426,40051.1225255574,33956,12229.9001225861,21726.0998774139,46185.9001225861,134454.202295671,23884.216556172,110569.985739499,158338.418851843,54001,15366.1826385236,38634.8173614764,69367.1826385236,57731.1307264092,15877.0992083548,41854.0315180544,73608.229934764,56678.0715692619,15734.6867650268,40943.3848042351,72412.7583342887,21.8212495119779,5.83449539073024,15.9867541212476,27.6557449027081,11.41056290342,4.49121283922049,6.91935006419947,15.9017757426405,13.4622519699985,4.82148459113088,8.64076737886767,18.2837365611294,53.3059356146036,7.04754333686987,46.2583922777338,60.3534789514735,21.4093258520406,5.79436880637741,15.6149570456632,27.203694658418,22.8881796546073,5.93451505040453,16.9536646042028,28.8226947050118,22.4706820779543,5.89603754318853,16.5746445347657,28.3667196211428
2021,Calendar year,Q4,National,E92000001,England,,,Total,18-24,4401236,553342,49113.4614953615,504228.538504638,602455.461495362,12.5724228375847,1.11590156709073,11.456521270494,13.6883244046755,-1.60882708241529,1.62583832492728,-3.23466540734257,0.0170112425119999,2192098.76591919,74068.5057001166,2118030.26021907,2266167.27161931,49.8064354176688,1.68290238696849,48.1235330307003,51.4893378046373,-3.2188018823312,2.38613832183679,-5.60494020416799,-0.832663560494411,74.75743298601,133088,25367.7156508139,107720.284349186,158455.715650814,89895,20953.9610326328,68941.0389673671,110848.961032633,100255,22101.8668963812,78153.1331036188,122356.866896381,230104,32974.7284284507,197129.271571549,263078.728428451,62172,17481.8594216428,44690.1405783572,79653.8594216428,137719,25791.29246491,111927.70753509,163510.29246491,130468,25124.4850319853,105343.514968015,155592.485031985,24.0516714798443,4.1884932264819,19.8631782533624,28.2401647063262,16.2458298845922,3.61493294851679,12.6308969360754,19.860762833109,18.1180897166671,3.77464629115996,14.3434434255071,21.8927360078271,41.5844089188965,4.83009563550881,36.7543132833876,46.4145045544053,11.2357276331816,3.09489397691008,8.14083365627157,14.3306216100917,24.8885860823867,4.23720188588222,20.6513841965044,29.1257879682689,23.5781849199952,4.15996747035126,19.418217449644,27.7381523903465
2021,Calendar year,Q4,Regional,E92000001,England,E12000001,North East,Total,18-24,225984.421652146,33528,11160.9088267658,22367.0911732342,44688.9088267658,14.8364209156014,4.93879566793572,9.89762524766572,19.7752165835372,-1.09688088439856,7.15486312115164,-8.2517440055502,6.05798223675308,121210.405602691,15657.6391830234,105552.766419667,136868.044785714,53.6366200451054,6.92863652660311,46.7079835185023,60.5652565717085,0.399153665105374,9.89025410876605,-9.49110044366067,10.2894077738714,72.3390084924724,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000002,North West,Total,18-24,563900.271741135,65173,17160.8406254192,48012.1593745808,82333.8406254192,11.5575400945929,3.04324035390731,8.51429974068559,14.6007804485002,-3.1672713354071,4.55783236762391,-7.72510370303101,1.39056103221681,261998.291377957,26770.4303958238,235227.860982134,288768.721773781,46.4618132864158,4.74736965690151,41.7144436295143,51.2091829433173,-3.04026509358419,6.74214258230622,-9.78240767589041,3.70187748872203,75.1246469367307,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,18-24,460782.310226228,62896,16766.1763578745,46129.8236421255,79662.1763578745,13.6498295624935,3.63863281766241,10.0111967448311,17.2884623801559,-1.03625970750653,5.33135944540416,-6.36761915291069,4.29509973789764,251618.648067667,24314.0636444488,227304.584423219,275932.711712116,54.6068376505451,5.27669207450943,49.3301455760357,59.8835297250546,-2.42826003945486,7.58552751023664,-10.0137875496915,5.15726747078179,75.0034425178672,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000004,East Midlands,Total,18-24,385862.907870204,50686,14798.8849538771,35887.1150461229,65484.8849538771,13.1357533896597,3.8352701573625,9.30048323229725,16.9710235470223,-1.45302230034025,5.53762776128037,-6.99065006162062,4.08460546094012,206484.3770432,21851.2743383725,184633.102704827,228335.651381573,53.5123674319733,5.66296316455554,47.8494042674177,59.1753305965288,-1.75474668802675,7.98293387750922,-9.73768056553597,6.22818718948248,75.4528644124027,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000005,West Midlands,Total,18-24,484414.704606214,55072,15380.05637571,39691.94362429,70452.05637571,11.3687713185273,3.17497718988787,8.19379412863942,14.5437485084152,-3.91878520147271,5.01561446535584,-8.93439966682855,1.09682926388313,224428.870574099,24160.4302321068,200268.440341992,248589.300806206,46.3299046127304,4.98755095631274,41.3423536564177,51.3174555690432,-6.76313436726956,7.33943626245597,-14.1025706297255,0.576301895186405,75.4612675904293,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000006,East of England,Total,18-24,447503.835233429,57041,15045.0483750444,41995.9516249556,72086.0483750444,12.7464829368995,3.36199316977844,9.3844897671211,16.108476106678,-3.01663114310046,4.78499846972179,-7.80162961282225,1.76836732662132,245898.790869109,22446.0055133523,223452.785355757,268344.796382461,54.9489795413357,5.01582416643288,49.9331553749028,59.9648037077685,-4.76613957866434,6.79424099447564,-11.56038057314,2.02810141581129,76.8030579579537,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000007,London,Total,18-24,749799.047754257,92464,23494.4682735315,68969.5317264685,115958.468273532,12.3318374805812,3.13343533095973,9.19840214962142,15.4652728115409,-3.17688859941885,4.77763299202143,-7.95452159144028,1.60074439260259,321255.955620706,35359.7129643916,285896.242656314,356615.668585097,42.8456073107732,4.71589195402401,38.1297153567492,47.5614992647972,-4.92280434922677,6.85614614657451,-11.7789504958013,1.93334179734774,71.2179654937919,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000008,South East,Total,18-24,673476.507488617,81292,17980.8609221313,63311.1390778687,99272.8609221313,12.0705026969889,2.66985718465246,9.40064551233641,14.7403598816413,3.11296363098887,3.52169835137539,-0.408734720386523,6.63466198236426,344802.954304241,27588.3626396941,317214.591664547,372391.316943935,51.1974731813595,4.09641054037216,47.1010626409873,55.2938837217317,0.705198831359482,5.73997928794661,-5.03478045658712,6.44517811930609,76.4236358809528,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2021,Calendar year,Q4,Regional,E92000001,England,E12000009,South West,Total,18-24,409511.993427771,55190,14229.7860022643,40960.2139977357,69419.7860022643,13.4770167628154,3.47481544634519,10.0022013164702,16.9518322091606,-1.33501043718463,5.03535203424085,-6.37036247142548,3.70034159705622,214400.472459519,20812.461275438,193588.011184081,235212.933734957,52.3551143557251,5.08225927676253,47.2728550789625,57.4373736324876,-3.98933200427493,7.19152547029942,-11.1808574745743,3.20219346602449,74.2584522473846,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
